order_item_id,order_id,product_id,quantity,unit_price_aed,discount_pct,line_total_aed
44567,14866,366,4,325.16,10,1170.58
44568,14866,224,3,85.23,0,255.69
44569,14866,306,4,995.31,15,3384.05
44570,14866,220,1,131.87,0,131.87
44571,14867,168,2,19.38,15,32.95
44572,14867,7,3,1464.78,0,4394.34
44573,14867,50,1,2049.33,0,2049.33
44574,14868,305,3,617.15,0,1851.45
44575,14868,191,4,94.43,0,377.72
44576,14869,125,1,631.95,0,631.95
44577,14870,199,3,115.85,15,295.42
44578,14870,40,2,3282.53,0,6565.06
44579,14871,186,1,106.72,5,101.38
44580,14871,244,2,2867.7,0,5735.4
44581,14872,83,4,103.53,5,393.41
44582,14872,371,1,39.39,10,35.45
44583,14872,204,1,63.82,0,63.82
44584,14872,396,1,142.52,0,142.52
44585,14872,293,1,673.27,15,572.28
44586,14873,366,4,325.16,0,1300.64
44587,14873,87,4,169.97,15,577.9
44588,14873,259,1,1032.67,0,1032.67
44589,14873,69,1,2876.27,10,2588.64
44590,14873,129,4,543.88,5,2066.74
44591,14874,138,2,491.1,0,982.2
44592,14874,369,2,35.59,0,71.18
44593,14874,8,1,1197.63,0,1197.63
44594,14875,359,3,35.34,20,84.82
44595,14875,68,2,3792.5,0,7585.0
44596,14875,205,1,121.4,0,121.4
44597,14875,378,4,354.34,0,1417.36
44598,14876,304,1,912.9,0,912.9
44599,14876,241,2,964.81,0,1929.62
44600,14876,203,3,41.96,0,125.88
44601,14877,394,4,241.67,15,821.68
44602,14877,68,1,3792.5,20,3034.0
44603,14878,91,2,734.04,0,1468.08
44604,14878,296,3,715.9,10,1932.93
44605,14878,354,3,278.24,0,834.72
44606,14878,241,1,964.81,5,916.57
44607,14879,290,1,1120.71,10,1008.64
44608,14879,119,3,342.1,5,974.99
44609,14879,227,2,35.86,15,60.96
44610,14879,77,4,1649.8,0,6599.2
44611,14880,143,1,357.37,0,357.37
44612,14880,303,2,1666.45,10,2999.61
44613,14880,7,4,1464.78,0,5859.12
44614,14880,32,3,424.0,0,1272.0
44615,14880,90,1,289.18,0,289.18
44616,14881,331,2,109.99,5,208.98
44617,14882,86,2,347.95,0,695.9
44618,14882,77,4,1649.8,0,6599.2
44619,14882,91,3,734.04,0,2202.12
44620,14882,150,3,714.72,0,2144.16
44621,14882,190,2,51.93,5,98.67
44622,14883,122,4,477.51,0,1910.04
44623,14883,308,4,2508.66,0,10034.64
44624,14883,357,1,422.12,15,358.8
44625,14884,201,4,85.22,0,340.88
44626,14884,242,4,1836.24,20,5875.97
44627,14885,35,4,4796.54,0,19186.16
44628,14885,86,1,347.95,0,347.95
44629,14885,185,4,148.65,5,564.87
44630,14885,226,2,137.7,20,220.32
44631,14886,332,4,160.16,5,608.61
44632,14886,37,4,2308.86,0,9235.44
44633,14886,304,4,912.9,0,3651.6
44634,14887,145,2,310.88,0,621.76
44635,14887,170,1,111.89,0,111.89
44636,14887,292,1,662.36,10,596.12
44637,14887,396,3,142.52,5,406.18
44638,14887,171,2,81.61,10,146.9
44639,14888,355,4,428.99,0,1715.96
44640,14888,258,4,1824.08,5,6931.5
44641,14888,319,1,1845.44,0,1845.44
44642,14888,358,2,474.27,0,948.54
44643,14889,264,4,2500.39,0,10001.56
44644,14889,391,3,33.34,0,100.02
44645,14890,54,2,4013.26,0,8026.52
44646,14890,22,1,3959.9,0,3959.9
44647,14891,324,1,82.72,10,74.45
44648,14891,192,2,54.8,0,109.6
44649,14891,95,2,540.59,0,1081.18
44650,14892,206,2,21.32,0,42.64
44651,14892,399,4,214.66,15,729.84
44652,14892,56,2,2748.4,15,4672.28
44653,14892,317,3,2961.86,20,7108.46
44654,14893,212,1,132.0,0,132.0
44655,14893,265,3,89.71,0,269.13
44656,14893,14,3,1155.06,10,3118.66
44657,14894,88,1,360.59,0,360.59
44658,14894,156,3,750.17,0,2250.51
44659,14894,168,4,19.38,15,65.89
44660,14895,301,4,2451.29,5,9314.9
44661,14895,347,4,247.2,5,939.36
44662,14895,362,1,239.29,10,215.36
44663,14896,360,1,403.62,5,383.44
44664,14896,116,1,451.84,0,451.84
44665,14896,346,4,315.96,10,1137.46
44666,14896,34,1,636.16,0,636.16
44667,14896,194,3,115.78,0,347.34
44668,14897,57,3,1331.39,0,3994.17
44669,14898,194,3,115.78,0,347.34
44670,14898,5,4,3303.84,5,12554.59
44671,14898,317,1,2961.86,15,2517.58
44672,14899,242,2,1836.24,10,3305.23
44673,14899,298,3,1601.8,5,4565.13
44674,14899,350,3,229.96,5,655.39
44675,14900,126,3,261.33,0,783.99
44676,14901,139,1,481.53,20,385.22
44677,14902,87,1,169.97,0,169.97
44678,14903,139,1,481.53,0,481.53
44679,14903,5,4,3303.84,0,13215.36
44680,14903,346,3,315.96,15,805.7
44681,14903,198,1,66.34,0,66.34
44682,14904,61,4,3529.21,15,11999.31
44683,14904,226,1,137.7,0,137.7
44684,14905,208,1,34.91,5,33.16
44685,14905,121,2,81.94,0,163.88
44686,14905,59,4,3414.13,0,13656.52
44687,14905,317,2,2961.86,0,5923.72
44688,14905,300,2,1465.35,5,2784.16
44689,14906,287,2,1360.01,5,2584.02
44690,14906,395,2,335.81,0,671.62
44691,14906,349,4,411.12,0,1644.48
44692,14906,101,4,551.28,5,2094.86
44693,14906,315,2,2247.54,0,4495.08
44694,14907,66,2,2571.16,0,5142.32
44695,14907,72,4,2009.04,0,8036.16
44696,14908,326,1,301.4,15,256.19
44697,14908,243,4,1493.13,0,5972.52
44698,14908,136,4,117.54,0,470.16
44699,14909,144,4,579.67,0,2318.68
44700,14909,214,1,62.78,0,62.78
44701,14909,261,3,1508.17,0,4524.51
44702,14910,347,3,247.2,5,704.52
44703,14910,269,1,498.1,5,473.2
44704,14910,162,4,30.67,0,122.68
44705,14911,58,3,4075.24,0,12225.72
44706,14912,388,4,368.69,0,1474.76
44707,14912,173,4,60.92,5,231.5
44708,14912,164,1,144.94,0,144.94
44709,14913,321,2,486.68,15,827.36
44710,14913,155,4,173.01,20,553.63
44711,14914,381,4,58.67,5,222.95
44712,14914,95,3,540.59,5,1540.68
44713,14915,4,1,934.36,0,934.36
44714,14915,134,2,448.92,0,897.84
44715,14915,54,2,4013.26,10,7223.87
44716,14915,195,1,133.56,5,126.88
44717,14916,4,4,934.36,10,3363.7
44718,14916,389,4,145.31,5,552.18
44719,14917,252,3,1858.25,15,4738.54
44720,14917,166,4,101.25,10,364.5
44721,14917,41,3,1741.35,20,4179.24
44722,14917,228,2,109.43,10,196.97
44723,14917,261,1,1508.17,0,1508.17
44724,14918,356,1,301.72,0,301.72
44725,14918,223,2,42.98,0,85.96
44726,14918,129,1,543.88,0,543.88
44727,14919,72,2,2009.04,0,4018.08
44728,14919,47,2,1829.5,0,3659.0
44729,14919,279,1,1508.62,20,1206.9
44730,14919,362,1,239.29,10,215.36
44731,14920,369,1,35.59,5,33.81
44732,14921,92,3,63.15,0,189.45
44733,14921,270,1,538.59,0,538.59
44734,14922,192,4,54.8,10,197.28
44735,14922,111,1,664.19,5,630.98
44736,14923,42,2,708.18,5,1345.54
44737,14923,347,1,247.2,0,247.2
44738,14923,12,2,2226.2,15,3784.54
44739,14924,34,3,636.16,0,1908.48
44740,14924,169,4,55.65,0,222.6
44741,14925,356,2,301.72,5,573.27
44742,14925,344,2,424.14,10,763.45
44743,14926,182,2,89.04,0,178.08
44744,14927,245,1,2470.02,15,2099.52
44745,14927,346,3,315.96,0,947.88
44746,14927,303,2,1666.45,0,3332.9
44747,14927,47,1,1829.5,15,1555.08
44748,14928,129,1,543.88,0,543.88
44749,14928,73,3,3037.29,10,8200.68
44750,14928,94,3,657.14,10,1774.28
44751,14928,359,4,35.34,5,134.29
44752,14929,276,1,2069.3,0,2069.3
44753,14929,332,2,160.16,0,320.32
44754,14930,102,4,179.27,15,609.52
44755,14931,52,1,4746.34,15,4034.39
44756,14931,226,2,137.7,20,220.32
44757,14931,98,3,213.77,10,577.18
44758,14931,63,3,3021.23,0,9063.69
44759,14931,9,4,944.8,5,3590.24
44760,14932,170,1,111.89,0,111.89
44761,14932,127,1,631.3,0,631.3
44762,14932,384,4,403.69,10,1453.28
44763,14932,322,4,316.51,10,1139.44
44764,14932,199,1,115.85,5,110.06
44765,14933,164,1,144.94,5,137.69
44766,14933,244,4,2867.7,0,11470.8
44767,14933,282,3,217.72,0,653.16
44768,14934,196,2,69.53,0,139.06
44769,14934,62,1,3071.67,5,2918.09
44770,14934,125,1,631.95,0,631.95
44771,14935,394,4,241.67,10,870.01
44772,14936,32,3,424.0,0,1272.0
44773,14937,380,2,87.82,15,149.29
44774,14937,252,2,1858.25,10,3344.85
44775,14938,47,3,1829.5,0,5488.5
44776,14938,241,3,964.81,5,2749.71
44777,14939,396,1,142.52,0,142.52
44778,14939,367,4,379.92,5,1443.7
44779,14939,136,3,117.54,0,352.62
44780,14939,117,3,720.22,0,2160.66
44781,14939,389,4,145.31,15,494.05
44782,14940,316,3,2442.49,15,6228.35
44783,14941,175,2,124.7,20,199.52
44784,14941,76,4,1171.31,0,4685.24
44785,14941,255,1,835.17,5,793.41
44786,14942,151,1,751.49,20,601.19
44787,14942,253,1,709.13,0,709.13
44788,14942,25,2,3804.34,10,6847.81
44789,14942,60,1,4304.28,15,3658.64
44790,14943,199,4,115.85,5,440.23
44791,14943,362,1,239.29,15,203.4
44792,14944,15,1,3193.32,0,3193.32
44793,14944,319,4,1845.44,0,7381.76
44794,14945,256,3,2710.24,20,6504.58
44795,14945,77,1,1649.8,0,1649.8
44796,14945,177,2,129.16,0,258.32
44797,14945,203,4,41.96,15,142.66
44798,14945,185,3,148.65,10,401.36
44799,14946,214,3,62.78,0,188.34
44800,14946,400,1,50.02,10,45.02
44801,14946,121,1,81.94,5,77.84
44802,14946,235,2,77.88,0,155.76
44803,14947,44,3,1926.85,5,5491.52
44804,14947,376,2,194.29,0,388.58
44805,14947,195,2,133.56,0,267.12
44806,14948,247,1,493.95,0,493.95
44807,14948,130,3,586.14,0,1758.42
44808,14948,44,1,1926.85,0,1926.85
44809,14948,398,4,77.59,5,294.84
44810,14949,224,3,85.23,0,255.69
44811,14949,87,3,169.97,0,509.91
44812,14950,332,4,160.16,10,576.58
44813,14950,293,3,673.27,5,1918.82
44814,14951,125,3,631.95,5,1801.06
44815,14951,202,1,49.51,5,47.03
44816,14951,383,1,218.22,0,218.22
44817,14952,360,3,403.62,10,1089.77
44818,14952,281,2,2755.41,0,5510.82
44819,14952,67,2,882.1,0,1764.2
44820,14952,216,4,7.62,0,30.48
44821,14952,338,3,193.81,0,581.43
44822,14953,237,4,28.49,5,108.26
44823,14953,219,4,5.08,5,19.3
44824,14953,38,2,4598.2,10,8276.76
44825,14953,399,2,214.66,10,386.39
44826,14953,295,1,728.96,5,692.51
44827,14954,249,3,1824.28,5,5199.2
44828,14954,213,4,22.15,0,88.6
44829,14954,175,3,124.7,0,374.1
44830,14955,103,4,548.06,0,2192.24
44831,14955,113,2,636.58,5,1209.5
44832,14955,166,1,101.25,0,101.25
44833,14956,105,1,547.43,0,547.43
44834,14956,380,3,87.82,0,263.46
44835,14956,202,1,49.51,5,47.03
44836,14957,191,4,94.43,0,377.72
44837,14957,305,1,617.15,0,617.15
44838,14957,179,1,72.73,0,72.73
44839,14957,119,1,342.1,0,342.1
44840,14958,383,1,218.22,0,218.22
44841,14959,12,1,2226.2,10,2003.58
44842,14959,212,1,132.0,10,118.8
44843,14959,173,1,60.92,0,60.92
44844,14960,336,2,458.09,0,916.18
44845,14960,314,4,335.86,20,1074.75
44846,14960,394,3,241.67,10,652.51
44847,14960,260,1,1640.38,0,1640.38
44848,14960,167,2,135.51,0,271.02
44849,14961,382,1,129.72,5,123.23
44850,14962,299,4,1327.2,20,4247.04
44851,14962,152,4,743.68,0,2974.72
44852,14963,20,1,2159.8,0,2159.8
44853,14963,96,4,163.18,0,652.72
44854,14963,390,3,405.29,0,1215.87
44855,14964,34,4,636.16,0,2544.64
44856,14964,227,4,35.86,0,143.44
44857,14965,273,4,1017.28,0,4069.12
44858,14965,113,2,636.58,15,1082.19
44859,14965,198,4,66.34,5,252.09
44860,14965,98,1,213.77,10,192.39
44861,14966,283,2,350.82,5,666.56
44862,14966,307,2,2099.21,0,4198.42
44863,14966,272,2,799.43,0,1598.86
44864,14967,112,3,687.88,0,2063.64
44865,14967,366,4,325.16,5,1235.61
44866,14967,396,1,142.52,15,121.14
44867,14967,382,4,129.72,0,518.88
44868,14967,41,3,1741.35,0,5224.05
44869,14968,314,2,335.86,0,671.72
44870,14968,105,1,547.43,0,547.43
44871,14968,378,3,354.34,0,1063.02
44872,14968,365,1,127.63,10,114.87
44873,14968,23,3,2300.19,10,6210.51
44874,14969,222,1,94.73,0,94.73
44875,14969,112,1,687.88,5,653.49
44876,14969,363,3,204.09,10,551.04
44877,14970,102,1,179.27,0,179.27
44878,14970,30,2,4117.11,0,8234.22
44879,14971,70,4,303.03,0,1212.12
44880,14971,72,4,2009.04,0,8036.16
44881,14971,211,3,119.89,0,359.67
44882,14972,265,2,89.71,0,179.42
44883,14972,128,2,593.17,5,1127.02
44884,14972,72,3,2009.04,5,5725.76
44885,14972,267,3,2797.11,5,7971.76
44886,14972,347,3,247.2,15,630.36
44887,14973,364,2,434.88,0,869.76
44888,14973,264,2,2500.39,0,5000.78
44889,14973,336,4,458.09,20,1465.89
44890,14973,294,1,1505.92,10,1355.33
44891,14974,150,3,714.72,0,2144.16
44892,14974,59,4,3414.13,15,11608.04
44893,14974,107,3,122.82,15,313.19
44894,14975,243,4,1493.13,0,5972.52
44895,14975,352,4,79.26,0,317.04
44896,14976,114,2,433.52,5,823.69
44897,14976,375,3,174.47,0,523.41
44898,14976,24,2,3924.35,0,7848.7
44899,14977,221,4,74.96,5,284.85
44900,14978,127,1,631.3,0,631.3
44901,14979,295,3,728.96,0,2186.88
44902,14979,111,2,664.19,15,1129.12
44903,14979,341,1,97.43,5,92.56
44904,14979,211,4,119.89,0,479.56
44905,14980,148,4,291.32,15,990.49
44906,14980,315,4,2247.54,0,8990.16
44907,14981,200,4,75.24,0,300.96
44908,14981,83,3,103.53,10,279.53
44909,14982,155,2,173.01,0,346.02
44910,14983,342,3,304.39,0,913.17
44911,14984,23,4,2300.19,0,9200.76
44912,14984,141,4,133.17,10,479.41
44913,14985,314,3,335.86,10,906.82
44914,14985,108,3,217.28,5,619.25
44915,14985,211,3,119.89,5,341.69
44916,14985,244,2,2867.7,10,5161.86
44917,14985,19,1,305.44,0,305.44
44918,14986,232,1,116.25,0,116.25
44919,14986,365,3,127.63,10,344.6
44920,14987,254,2,2006.93,0,4013.86
44921,14987,350,4,229.96,10,827.86
44922,14987,359,3,35.34,5,100.72
44923,14987,43,3,4643.16,20,11143.58
44924,14988,133,4,84.1,0,336.4
44925,14988,54,4,4013.26,0,16053.04
44926,14988,6,2,4468.49,10,8043.28
44927,14989,73,3,3037.29,5,8656.28
44928,14989,150,3,714.72,15,1822.54
44929,14989,291,2,2432.87,15,4135.88
44930,14990,341,2,97.43,0,194.86
44931,14990,149,4,657.21,0,2628.84
44932,14990,187,1,105.91,10,95.32
44933,14990,238,2,9.53,5,18.11
44934,14990,339,4,474.36,5,1802.57
44935,14991,312,2,2081.83,0,4163.66
44936,14991,284,2,977.19,10,1758.94
44937,14991,217,2,44.23,10,79.61
44938,14992,251,4,617.97,15,2101.1
44939,14992,197,3,25.69,0,77.07
44940,14992,86,2,347.95,0,695.9
44941,14993,78,3,2610.58,0,7831.74
44942,14993,357,3,422.12,15,1076.41
44943,14994,51,3,3620.54,0,10861.62
44944,14994,91,3,734.04,0,2202.12
44945,14994,323,4,401.44,0,1605.76
44946,14995,150,1,714.72,10,643.25
44947,14995,266,3,452.96,0,1358.88
44948,14995,2,3,3611.63,10,9751.4
44949,14996,131,1,184.28,15,156.64
44950,14996,297,4,2090.07,5,7942.27
44951,14997,175,3,124.7,5,355.4
44952,14997,318,2,2455.81,10,4420.46
44953,14997,66,2,2571.16,20,4113.86
44954,14997,37,4,2308.86,0,9235.44
44955,14997,135,1,599.55,5,569.57
44956,14998,367,2,379.92,0,759.84
44957,14999,155,3,173.01,15,441.18
44958,14999,112,2,687.88,0,1375.76
44959,14999,53,1,3210.57,0,3210.57
44960,14999,96,3,163.18,20,391.63
44961,14999,381,4,58.67,10,211.21
44962,15000,60,2,4304.28,20,6886.85
44963,15000,92,1,63.15,20,50.52
44964,15000,182,4,89.04,0,356.16
44965,15000,137,4,165.07,0,660.28
44966,15000,3,1,2030.86,0,2030.86
44967,15001,394,3,241.67,5,688.76
44968,15001,59,3,3414.13,10,9218.15
44969,15002,337,2,184.44,5,350.44
44970,15003,118,4,448.13,10,1613.27
44971,15003,92,1,63.15,10,56.84
44972,15003,99,1,286.85,5,272.51
44973,15003,261,3,1508.17,5,4298.28
44974,15004,115,4,453.74,0,1814.96
44975,15004,93,1,311.97,0,311.97
44976,15004,194,4,115.78,15,393.65
44977,15005,261,1,1508.17,0,1508.17
44978,15005,212,4,132.0,0,528.0
44979,15005,82,3,510.39,10,1378.05
44980,15005,293,2,673.27,5,1279.21
44981,15006,375,1,174.47,10,157.02
44982,15007,350,2,229.96,0,459.92
44983,15008,68,2,3792.5,5,7205.75
44984,15008,46,1,3985.37,0,3985.37
44985,15008,314,1,335.86,15,285.48
44986,15008,66,2,2571.16,0,5142.32
44987,15008,360,1,403.62,5,383.44
44988,15009,350,1,229.96,0,229.96
44989,15009,379,2,404.87,5,769.25
44990,15009,393,2,72.46,0,144.92
44991,15010,251,4,617.97,5,2348.29
44992,15011,203,3,41.96,5,119.59
44993,15011,303,1,1666.45,20,1333.16
44994,15011,259,2,1032.67,15,1755.54
44995,15012,323,1,401.44,20,321.15
44996,15012,365,4,127.63,20,408.42
44997,15013,246,3,958.58,0,2875.74
44998,15013,266,4,452.96,20,1449.47
44999,15013,49,1,4052.79,0,4052.79
45000,15013,400,3,50.02,15,127.55
45001,15013,174,3,66.26,5,188.84
45002,15014,361,1,299.24,5,284.28
45003,15014,11,1,4112.32,0,4112.32
45004,15014,30,2,4117.11,5,7822.51
45005,15015,265,2,89.71,10,161.48
45006,15016,344,1,424.14,0,424.14
45007,15016,378,1,354.34,20,283.47
45008,15016,370,1,121.72,5,115.63
45009,15017,243,4,1493.13,0,5972.52
45010,15017,138,4,491.1,10,1767.96
45011,15017,164,4,144.94,0,579.76
45012,15018,292,3,662.36,15,1689.02
45013,15018,140,3,538.77,20,1293.05
45014,15018,290,3,1120.71,0,3362.13
45015,15018,165,1,146.11,15,124.19
45016,15019,91,3,734.04,0,2202.12
45017,15019,27,3,1534.37,0,4603.11
45018,15019,152,4,743.68,0,2974.72
45019,15019,137,2,165.07,0,330.14
45020,15019,77,2,1649.8,0,3299.6
45021,15020,100,3,224.44,15,572.32
45022,15021,385,2,126.65,20,202.64
45023,15021,128,3,593.17,0,1779.51
45024,15021,216,4,7.62,5,28.96
45025,15021,237,1,28.49,5,27.07
45026,15021,116,3,451.84,0,1355.52
45027,15022,117,1,720.22,0,720.22
45028,15022,395,3,335.81,0,1007.43
45029,15022,137,4,165.07,0,660.28
45030,15023,104,2,373.6,15,635.12
45031,15024,84,3,192.1,10,518.67
45032,15024,71,2,892.84,5,1696.4
45033,15024,161,3,133.07,0,399.21
45034,15024,317,1,2961.86,10,2665.67
45035,15025,198,4,66.34,15,225.56
45036,15025,159,2,660.92,20,1057.47
45037,15025,61,3,3529.21,0,10587.63
45038,15025,7,4,1464.78,0,5859.12
45039,15026,294,3,1505.92,0,4517.76
45040,15026,229,1,19.76,10,17.78
45041,15026,162,3,30.67,5,87.41
45042,15026,396,2,142.52,0,285.04
45043,15026,105,2,547.43,10,985.37
45044,15027,320,2,1916.99,0,3833.98
45045,15028,187,4,105.91,0,423.64
45046,15028,265,1,89.71,0,89.71
45047,15029,276,4,2069.3,0,8277.2
45048,15029,283,3,350.82,10,947.21
45049,15030,319,3,1845.44,0,5536.32
45050,15030,47,4,1829.5,0,7318.0
45051,15030,159,4,660.92,0,2643.68
45052,15030,140,2,538.77,0,1077.54
45053,15030,382,1,129.72,0,129.72
45054,15031,69,4,2876.27,0,11505.08
45055,15031,174,4,66.26,0,265.04
45056,15031,154,3,94.73,0,284.19
45057,15031,35,3,4796.54,10,12950.66
45058,15032,315,3,2247.54,10,6068.36
45059,15032,262,1,919.41,10,827.47
45060,15032,314,3,335.86,20,806.06
45061,15032,324,4,82.72,0,330.88
45062,15033,157,2,682.88,15,1160.9
45063,15034,62,2,3071.67,10,5529.01
45064,15034,322,1,316.51,10,284.86
45065,15034,236,2,99.78,0,199.56
45066,15035,365,3,127.63,0,382.89
45067,15036,381,3,58.67,0,176.01
45068,15036,211,4,119.89,0,479.56
45069,15036,348,3,278.69,5,794.27
45070,15037,157,4,682.88,0,2731.52
45071,15037,318,1,2455.81,15,2087.44
45072,15037,276,3,2069.3,0,6207.9
45073,15037,104,2,373.6,10,672.48
45074,15037,14,2,1155.06,10,2079.11
45075,15038,142,1,92.76,0,92.76
45076,15038,362,3,239.29,10,646.08
45077,15038,55,2,605.77,0,1211.54
45078,15039,323,4,401.44,0,1605.76
45079,15039,351,4,275.84,15,937.86
45080,15039,300,1,1465.35,0,1465.35
45081,15040,63,1,3021.23,0,3021.23
45082,15040,160,4,429.24,15,1459.42
45083,15040,145,1,310.88,0,310.88
45084,15040,199,2,115.85,20,185.36
45085,15041,339,1,474.36,0,474.36
45086,15041,391,3,33.34,0,100.02
45087,15041,320,2,1916.99,15,3258.88
45088,15041,378,1,354.34,0,354.34
45089,15042,74,2,4279.99,5,8131.98
45090,15042,400,1,50.02,0,50.02
45091,15042,297,1,2090.07,10,1881.06
45092,15043,201,3,85.22,15,217.31
45093,15044,259,1,1032.67,0,1032.67
45094,15044,98,4,213.77,10,769.57
45095,15044,71,3,892.84,5,2544.59
45096,15045,194,3,115.78,20,277.87
45097,15046,259,4,1032.67,10,3717.61
45098,15046,317,2,2961.86,0,5923.72
45099,15046,357,1,422.12,0,422.12
45100,15046,281,1,2755.41,0,2755.41
45101,15046,220,3,131.87,5,375.83
45102,15047,44,3,1926.85,0,5780.55
45103,15048,25,3,3804.34,10,10271.72
45104,15048,326,3,301.4,0,904.2
45105,15048,127,2,631.3,5,1199.47
45106,15048,51,2,3620.54,5,6879.03
45107,15049,213,1,22.15,15,18.83
45108,15050,335,2,204.23,15,347.19
45109,15050,255,4,835.17,5,3173.65
45110,15050,142,2,92.76,10,166.97
45111,15050,133,4,84.1,0,336.4
45112,15051,381,2,58.67,5,111.47
45113,15051,45,4,2776.75,5,10551.65
45114,15051,153,4,544.99,0,2179.96
45115,15052,174,3,66.26,5,188.84
45116,15052,237,3,28.49,5,81.2
45117,15053,206,4,21.32,0,85.28
45118,15053,249,4,1824.28,10,6567.41
45119,15054,46,1,3985.37,0,3985.37
45120,15054,317,2,2961.86,0,5923.72
45121,15054,308,1,2508.66,0,2508.66
45122,15054,210,2,43.46,5,82.57
45123,15055,142,1,92.76,0,92.76
45124,15055,391,4,33.34,0,133.36
45125,15056,319,1,1845.44,10,1660.9
45126,15056,120,1,677.88,0,677.88
45127,15056,17,4,2126.11,0,8504.44
45128,15057,369,4,35.59,10,128.12
45129,15057,376,3,194.29,5,553.73
45130,15058,215,4,62.52,15,212.57
45131,15058,91,4,734.04,20,2348.93
45132,15059,199,4,115.85,0,463.4
45133,15059,42,3,708.18,15,1805.86
45134,15060,310,1,226.01,0,226.01
45135,15060,84,2,192.1,0,384.2
45136,15060,192,4,54.8,15,186.32
45137,15061,310,2,226.01,10,406.82
45138,15061,47,3,1829.5,5,5214.08
45139,15062,198,2,66.34,5,126.05
45140,15062,26,3,4513.5,5,12863.47
45141,15062,41,4,1741.35,10,6268.86
45142,15062,278,3,1265.75,10,3417.52
45143,15063,382,3,129.72,5,369.7
45144,15063,362,4,239.29,0,957.16
45145,15063,388,1,368.69,0,368.69
45146,15063,62,2,3071.67,0,6143.34
45147,15064,355,1,428.99,15,364.64
45148,15064,369,4,35.59,0,142.36
45149,15064,58,2,4075.24,15,6927.91
45150,15064,155,4,173.01,5,657.44
45151,15064,56,3,2748.4,0,8245.2
45152,15065,265,4,89.71,5,340.9
45153,15065,125,2,631.95,5,1200.7
45154,15065,58,1,4075.24,15,3463.95
45155,15065,377,3,230.5,20,553.2
45156,15065,336,4,458.09,20,1465.89
45157,15066,320,3,1916.99,0,5750.97
45158,15067,123,1,381.68,0,381.68
45159,15067,264,2,2500.39,0,5000.78
45160,15067,112,1,687.88,0,687.88
45161,15068,287,3,1360.01,0,4080.03
45162,15068,284,1,977.19,10,879.47
45163,15068,121,4,81.94,10,294.98
45164,15069,243,1,1493.13,0,1493.13
45165,15069,366,3,325.16,10,877.93
45166,15069,3,4,2030.86,5,7717.27
45167,15070,117,2,720.22,5,1368.42
45168,15071,353,1,132.29,5,125.68
45169,15071,7,4,1464.78,0,5859.12
45170,15071,78,1,2610.58,0,2610.58
45171,15072,253,4,709.13,10,2552.87
45172,15073,348,3,278.69,0,836.07
45173,15073,46,4,3985.37,0,15941.48
45174,15073,135,3,599.55,0,1798.65
45175,15073,280,1,1389.99,10,1250.99
45176,15073,114,3,433.52,5,1235.53
45177,15074,201,4,85.22,5,323.84
45178,15074,228,1,109.43,0,109.43
45179,15075,201,4,85.22,15,289.75
45180,15075,357,1,422.12,15,358.8
45181,15075,167,2,135.51,15,230.37
45182,15075,255,2,835.17,0,1670.34
45183,15075,290,3,1120.71,0,3362.13
45184,15076,385,3,126.65,0,379.95
45185,15076,328,4,189.98,10,683.93
45186,15076,329,1,69.94,0,69.94
45187,15076,185,3,148.65,10,401.36
45188,15076,161,1,133.07,0,133.07
45189,15077,332,2,160.16,0,320.32
45190,15077,276,4,2069.3,0,8277.2
45191,15077,37,1,2308.86,0,2308.86
45192,15077,132,2,62.83,10,113.09
45193,15077,31,3,339.41,0,1018.23
45194,15078,315,1,2247.54,15,1910.41
45195,15078,314,2,335.86,0,671.72
45196,15078,25,2,3804.34,0,7608.68
45197,15079,282,4,217.72,0,870.88
45198,15079,7,1,1464.78,0,1464.78
45199,15079,325,4,290.43,0,1161.72
45200,15079,45,1,2776.75,0,2776.75
45201,15080,334,4,319.08,0,1276.32
45202,15080,376,2,194.29,0,388.58
45203,15080,352,3,79.26,10,214.0
45204,15081,268,3,2355.07,5,6711.95
45205,15081,73,4,3037.29,10,10934.24
45206,15081,348,4,278.69,0,1114.76
45207,15082,99,1,286.85,10,258.17
45208,15083,48,2,946.65,0,1893.3
45209,15083,65,2,3729.05,15,6339.38
45210,15083,288,1,2250.58,0,2250.58
45211,15083,341,3,97.43,20,233.83
45212,15083,92,4,63.15,0,252.6
45213,15084,292,4,662.36,0,2649.44
45214,15084,340,1,426.02,10,383.42
45215,15084,28,1,469.04,15,398.68
45216,15085,305,2,617.15,0,1234.3
45217,15085,357,4,422.12,0,1688.48
45218,15085,56,3,2748.4,5,7832.94
45219,15086,306,3,995.31,0,2985.93
45220,15086,55,3,605.77,10,1635.58
45221,15087,227,1,35.86,0,35.86
45222,15087,362,3,239.29,10,646.08
45223,15088,202,4,49.51,0,198.04
45224,15088,213,1,22.15,0,22.15
45225,15089,90,1,289.18,0,289.18
45226,15089,131,1,184.28,10,165.85
45227,15089,133,2,84.1,0,168.2
45228,15089,126,4,261.33,15,888.52
45229,15089,245,3,2470.02,10,6669.05
45230,15090,372,4,87.27,20,279.26
45231,15090,305,1,617.15,15,524.58
45232,15090,169,2,55.65,0,111.3
45233,15090,277,4,2161.38,0,8645.52
45234,15091,256,1,2710.24,0,2710.24
45235,15092,23,2,2300.19,0,4600.38
45236,15093,42,4,708.18,5,2691.08
45237,15093,72,3,2009.04,15,5123.05
45238,15093,91,4,734.04,0,2936.16
